transaction_id,date,year,quarter,month,month_name,region,category,channel,customer_id,unit_price,quantity,revenue,cost,profit,margin
TXN-10484,2021-01-15,2021,Q1,1,Jan,East,Software,Direct,CUST-2391,21213.23,6,127279.38,77560.75,49718.63,39.06
TXN-08582,2021-01-15,2021,Q1,1,Jan,West,Electronics,Partner,CUST-3624,120622.26,15,1809333.9,1141439.55,667894.35,36.91
TXN-11693,2021-01-15,2021,Q1,1,Jan,East,Clothing,In-Store,CUST-4768,1118.1,12,13417.2,6500.64,6916.56,51.55
TXN-11705,2021-01-15,2021,Q1,1,Jan,North,Clothing,Partner,CUST-1507,4583.25,4,18333.0,9426.27,8906.73,48.58
TXN-01577,2021-01-15,2021,Q1,1,Jan,Central,Electronics,Partner,CUST-4272,32611.51,12,391338.12,263491.49,127846.63,32.67
TXN-07546,2021-01-16,2021,Q1,1,Jan,North,Software,Partner,CUST-4441,20845.73,6,125074.38,75383.85,49690.53,39.73
TXN-12764,2021-01-16,2021,Q1,1,Jan,North,Furniture,Online,CUST-1901,30208.68,18,543756.24,363151.44,180604.8,33.21
TXN-11679,2021-01-16,2021,Q1,1,Jan,North,Software,In-Store,CUST-1336,22301.99,8,178415.92,97296.59,81119.33,45.47
TXN-00780,2021-01-16,2021,Q1,1,Jan,Central,Electronics,Online,CUST-2540,115734.25,9,1041608.25,574555.42,467052.83,44.84
TXN-14418,2021-01-16,2021,Q1,1,Jan,Central,Clothing,In-Store,CUST-3365,4638.31,7,32468.17,20802.77,11665.4,35.93
TXN-09622,2021-01-16,2021,Q1,1,Jan,East,Clothing,Online,CUST-1525,1052.92,7,7370.44,4593.85,2776.59,37.67
TXN-12008,2021-01-16,2021,Q1,1,Jan,South,Food,Partner,CUST-4377,991.21,12,11894.52,8170.8,3723.72,31.31
TXN-11097,2021-01-16,2021,Q1,1,Jan,South,Clothing,Online,CUST-1515,1261.05,4,5044.2,2540.57,2503.63,49.63
TXN-02731,2021-01-16,2021,Q1,1,Jan,North,Clothing,Online,CUST-1231,3672.87,2,7345.74,4642.19,2703.55,36.8
TXN-05615,2021-01-16,2021,Q1,1,Jan,East,Software,Direct,CUST-4689,15485.15,17,263247.55,151971.0,111276.55,42.27
TXN-09745,2021-01-16,2021,Q1,1,Jan,East,Software,Direct,CUST-1702,21822.71,2,43645.42,24695.1,18950.32,43.42
TXN-02669,2021-01-16,2021,Q1,1,Jan,North,Software,Online,CUST-1017,20720.96,3,62162.88,38202.16,23960.72,38.55
TXN-08372,2021-01-16,2021,Q1,1,Jan,West,Electronics,In-Store,CUST-3976,42153.77,1,42153.77,23468.44,18685.33,44.33
TXN-07034,2021-01-16,2021,Q1,1,Jan,West,Electronics,Partner,CUST-3394,58986.62,4,235946.48,117886.81,118059.67,50.04
TXN-00158,2021-01-16,2021,Q1,1,Jan,South,Clothing,In-Store,CUST-3461,4444.99,2,8889.98,4054.72,4835.26,54.39
TXN-12197,2021-01-16,2021,Q1,1,Jan,Central,Clothing,In-Store,CUST-2703,4073.69,19,77400.11,46654.3,30745.81,39.72
TXN-07120,2021-01-16,2021,Q1,1,Jan,West,Software,Online,CUST-2552,2372.01,9,21348.09,12232.09,9116.0,42.7
TXN-09361,2021-01-17,2021,Q1,1,Jan,West,Software,Partner,CUST-2138,4189.48,11,46084.28,27471.7,18612.58,40.39
TXN-04824,2021-01-17,2021,Q1,1,Jan,South,Software,Online,CUST-4286,24761.53,17,420946.01,218974.94,201971.07,47.98
TXN-00921,2021-01-17,2021,Q1,1,Jan,North,Software,Direct,CUST-1841,22891.99,5,114459.95,66608.88,47851.07,41.81
TXN-02450,2021-01-17,2021,Q1,1,Jan,West,Electronics,Online,CUST-4123,130580.19,12,1566962.28,1015281.04,551681.24,35.21
TXN-05872,2021-01-17,2021,Q1,1,Jan,West,Furniture,Direct,CUST-4309,70812.81,17,1203817.77,755032.59,448785.18,37.28
TXN-12992,2021-01-17,2021,Q1,1,Jan,West,Food,Direct,CUST-4695,104.87,11,1153.57,712.26,441.31,38.26
TXN-13981,2021-01-17,2021,Q1,1,Jan,Central,Food,Partner,CUST-2825,419.15,11,4610.65,2257.64,2353.01,51.03
TXN-14214,2021-01-17,2021,Q1,1,Jan,Central,Clothing,Partner,CUST-2784,1522.23,18,27400.14,16755.1,10645.04,38.85
TXN-08671,2021-01-17,2021,Q1,1,Jan,West,Software,In-Store,CUST-2683,20330.45,18,365948.1,180755.47,185192.63,50.61
TXN-04309,2021-01-17,2021,Q1,1,Jan,West,Clothing,Partner,CUST-1668,2546.78,14,35654.92,19217.46,16437.46,46.1
TXN-00603,2021-01-17,2021,Q1,1,Jan,Central,Electronics,In-Store,CUST-1719,57869.87,4,231479.48,151463.12,80016.36,34.57
TXN-13132,2021-01-18,2021,Q1,1,Jan,South,Software,Online,CUST-3120,12178.59,6,73071.54,48015.39,25056.15,34.29
TXN-10342,2021-01-18,2021,Q1,1,Jan,South,Furniture,Direct,CUST-1010,111645.87,19,2121271.53,1165677.18,955594.35,45.05
TXN-01721,2021-01-18,2021,Q1,1,Jan,West,Software,Partner,CUST-1211,11281.02,10,112810.2,55555.83,57254.37,50.75
TXN-09192,2021-01-18,2021,Q1,1,Jan,West,Clothing,In-Store,CUST-1582,1462.7,9,13164.3,8785.19,4379.11,33.27
TXN-02038,2021-01-18,2021,Q1,1,Jan,East,Software,Partner,CUST-1836,2442.33,8,19538.64,13630.96,5907.68,30.24
TXN-08576,2021-01-18,2021,Q1,1,Jan,East,Software,Partner,CUST-1298,21115.15,19,401187.85,238328.01,162859.84,40.59
TXN-04492,2021-01-18,2021,Q1,1,Jan,North,Electronics,Direct,CUST-2349,133082.0,15,1996230.0,1208186.22,788043.78,39.48
TXN-11615,2021-01-18,2021,Q1,1,Jan,Central,Furniture,Online,CUST-1680,188549.15,12,2262589.8,1483133.99,779455.81,34.45
TXN-12753,2021-01-18,2021,Q1,1,Jan,South,Electronics,Direct,CUST-1025,59183.66,15,887754.9,513670.8,374084.1,42.14
TXN-09596,2021-01-18,2021,Q1,1,Jan,Central,Electronics,In-Store,CUST-1982,148077.49,12,1776929.88,1056207.42,720722.46,40.56
TXN-08257,2021-01-18,2021,Q1,1,Jan,North,Food,In-Store,CUST-2518,583.48,5,2917.4,1820.42,1096.98,37.6
TXN-01187,2021-01-18,2021,Q1,1,Jan,West,Clothing,In-Store,CUST-1224,594.09,7,4158.63,1930.14,2228.49,53.59
TXN-13995,2021-01-18,2021,Q1,1,Jan,East,Clothing,In-Store,CUST-2890,1039.97,19,19759.43,11945.14,7814.29,39.55
TXN-14427,2021-01-18,2021,Q1,1,Jan,North,Food,Partner,CUST-2513,1088.09,15,16321.35,11133.78,5187.57,31.78
TXN-04648,2021-01-18,2021,Q1,1,Jan,West,Software,Direct,CUST-3798,20337.48,8,162699.84,97176.22,65523.62,40.27
TXN-02286,2021-01-18,2021,Q1,1,Jan,West,Electronics,Direct,CUST-4204,101328.24,15,1519923.6,1039580.61,480342.99,31.6
TXN-10357,2021-01-18,2021,Q1,1,Jan,Central,Software,Online,CUST-2039,18225.49,5,91127.45,43792.95,47334.5,51.94
TXN-05986,2021-01-18,2021,Q1,1,Jan,South,Electronics,Direct,CUST-3899,50698.68,3,152096.04,83203.63,68892.41,45.3
TXN-13493,2021-01-19,2021,Q1,1,Jan,West,Food,Direct,CUST-2380,1280.49,17,21768.33,11816.22,9952.11,45.72
TXN-00383,2021-01-19,2021,Q1,1,Jan,East,Electronics,Online,CUST-4363,149277.57,8,1194220.56,625359.39,568861.17,47.63
TXN-10800,2021-01-19,2021,Q1,1,Jan,West,Furniture,Online,CUST-3140,50338.96,15,755084.4,417665.66,337418.74,44.69
TXN-14995,2021-01-19,2021,Q1,1,Jan,South,Food,Partner,CUST-4605,1342.92,9,12086.28,5996.67,6089.61,50.38
TXN-03613,2021-01-19,2021,Q1,1,Jan,Central,Electronics,Direct,CUST-4061,146621.57,19,2785809.83,1753210.78,1032599.05,37.07
TXN-07123,2021-01-19,2021,Q1,1,Jan,East,Furniture,Online,CUST-4927,51496.3,6,308977.8,181489.69,127488.11,41.26
TXN-01174,2021-01-19,2021,Q1,1,Jan,East,Electronics,Online,CUST-2206,29800.9,16,476814.4,322213.37,154601.03,32.42
TXN-08915,2021-01-19,2021,Q1,1,Jan,South,Electronics,Online,CUST-3466,24435.99,19,464283.81,213901.12,250382.69,53.93
TXN-00284,2021-01-19,2021,Q1,1,Jan,Central,Electronics,Partner,CUST-3183,27657.18,12,331886.16,202142.85,129743.31,39.09
TXN-10291,2021-01-19,2021,Q1,1,Jan,North,Food,Online,CUST-2717,154.18,5,770.9,450.92,319.98,41.51
TXN-07155,2021-01-19,2021,Q1,1,Jan,East,Food,In-Store,CUST-1616,1083.16,18,19496.88,11383.6,8113.28,41.61
TXN-13842,2021-01-19,2021,Q1,1,Jan,North,Clothing,Direct,CUST-4092,749.69,7,5247.83,2903.38,2344.45,44.67
TXN-05889,2021-01-19,2021,Q1,1,Jan,North,Software,Direct,CUST-3971,2713.66,4,10854.64,5217.63,5637.01,51.93
TXN-14495,2021-01-19,2021,Q1,1,Jan,North,Furniture,Online,CUST-4802,42996.52,4,171986.08,84943.79,87042.29,50.61
TXN-05793,2021-01-20,2021,Q1,1,Jan,Central,Electronics,Online,CUST-2306,33423.65,14,467931.1,222949.31,244981.79,52.35
TXN-01046,2021-01-20,2021,Q1,1,Jan,South,Clothing,In-Store,CUST-4352,2712.82,8,21702.56,9785.99,11916.57,54.91
TXN-00041,2021-01-20,2021,Q1,1,Jan,East,Food,Partner,CUST-2166,1082.75,16,17324.0,8015.68,9308.32,53.73
TXN-01888,2021-01-20,2021,Q1,1,Jan,Central,Clothing,Partner,CUST-2626,886.29,18,15953.22,10653.31,5299.91,33.22
TXN-12350,2021-01-20,2021,Q1,1,Jan,Central,Electronics,Online,CUST-4491,66235.76,11,728593.36,470491.77,258101.59,35.42
TXN-11816,2021-01-20,2021,Q1,1,Jan,Central,Clothing,In-Store,CUST-3531,2071.98,6,12431.88,8462.61,3969.27,31.93
TXN-08342,2021-01-20,2021,Q1,1,Jan,South,Clothing,Partner,CUST-4801,4520.11,17,76841.87,50430.1,26411.77,34.37
TXN-13811,2021-01-20,2021,Q1,1,Jan,West,Food,In-Store,CUST-2546,594.52,4,2378.08,1354.53,1023.55,43.04
TXN-13825,2021-01-20,2021,Q1,1,Jan,South,Software,Online,CUST-3287,22030.43,8,176243.44,107140.62,69102.82,39.21
TXN-14547,2021-01-20,2021,Q1,1,Jan,West,Food,Partner,CUST-4572,587.45,6,3524.7,2084.53,1440.17,40.86
TXN-03899,2021-01-20,2021,Q1,1,Jan,Central,Electronics,In-Store,CUST-4441,21537.1,5,107685.5,75125.87,32559.63,30.24
TXN-02839,2021-01-21,2021,Q1,1,Jan,Central,Software,In-Store,CUST-4017,3782.0,19,71858.0,35966.2,35891.8,49.95
TXN-00229,2021-01-21,2021,Q1,1,Jan,North,Electronics,Direct,CUST-1714,16020.99,15,240314.85,112424.11,127890.74,53.22
TXN-03263,2021-01-21,2021,Q1,1,Jan,South,Food,Online,CUST-3999,1031.28,5,5156.4,3412.58,1743.82,33.82
TXN-07899,2021-01-21,2021,Q1,1,Jan,North,Clothing,Partner,CUST-3984,1730.28,11,19033.08,9776.85,9256.23,48.63
TXN-05491,2021-01-21,2021,Q1,1,Jan,South,Electronics,Online,CUST-1710,50203.7,16,803259.2,526423.88,276835.32,34.46
TXN-04115,2021-01-21,2021,Q1,1,Jan,South,Electronics,In-Store,CUST-4050,47501.85,5,237509.25,140021.25,97488.0,41.05
TXN-11308,2021-01-21,2021,Q1,1,Jan,South,Software,In-Store,CUST-4857,18959.91,9,170639.19,86879.38,83759.81,49.09
TXN-06853,2021-01-21,2021,Q1,1,Jan,East,Clothing,Partner,CUST-2651,1911.56,17,32496.52,17474.43,15022.09,46.23
TXN-00934,2021-01-21,2021,Q1,1,Jan,West,Furniture,Direct,CUST-3027,199145.72,16,3186331.52,2099855.32,1086476.2,34.1
TXN-07750,2021-01-21,2021,Q1,1,Jan,North,Software,In-Store,CUST-3282,15678.32,12,188139.84,100055.62,88084.22,46.82
TXN-00701,2021-01-21,2021,Q1,1,Jan,East,Furniture,Partner,CUST-3952,50946.46,8,407571.68,272181.63,135390.05,33.22
TXN-03728,2021-01-21,2021,Q1,1,Jan,South,Food,In-Store,CUST-2028,1117.87,1,1117.87,585.02,532.85,47.67
TXN-09769,2021-01-21,2021,Q1,1,Jan,Central,Food,Direct,CUST-4216,1324.02,9,11916.18,6657.52,5258.66,44.13
TXN-04520,2021-01-21,2021,Q1,1,Jan,South,Food,Online,CUST-4400,1049.56,14,14693.84,8292.89,6400.95,43.56
TXN-06108,2021-01-21,2021,Q1,1,Jan,North,Food,Partner,CUST-1772,424.12,15,6361.8,4014.4,2347.4,36.9
TXN-03370,2021-01-21,2021,Q1,1,Jan,North,Food,Online,CUST-2498,1229.17,19,23354.23,11820.84,11533.39,49.38
TXN-08037,2021-01-21,2021,Q1,1,Jan,West,Electronics,Partner,CUST-2490,85909.66,14,1202735.24,612569.8,590165.44,49.07
TXN-10088,2021-01-21,2021,Q1,1,Jan,North,Furniture,In-Store,CUST-3810,11909.18,18,214365.24,123583.75,90781.49,42.35
TXN-02562,2021-01-21,2021,Q1,1,Jan,East,Software,Direct,CUST-2466,15133.19,4,60532.76,37296.95,23235.81,38.39
TXN-06789,2021-01-22,2021,Q1,1,Jan,South,Software,Online,CUST-3450,10205.68,7,71439.76,48596.69,22843.07,31.98
TXN-00964,2021-01-22,2021,Q1,1,Jan,East,Clothing,Partner,CUST-1230,3640.39,7,25482.73,14768.55,10714.18,42.04
TXN-14805,2021-01-22,2021,Q1,1,Jan,North,Electronics,Partner,CUST-1765,46196.17,3,138588.51,92621.1,45967.41,33.17
TXN-08993,2021-01-22,2021,Q1,1,Jan,South,Electronics,Online,CUST-3587,22701.55,16,363224.8,183444.85,179779.95,49.5
TXN-10558,2021-01-22,2021,Q1,1,Jan,East,Electronics,Online,CUST-3351,20637.07,3,61911.21,34615.08,27296.13,44.09
TXN-13772,2021-01-22,2021,Q1,1,Jan,South,Software,Online,CUST-4754,12842.55,13,166953.15,93606.69,73346.46,43.93
TXN-10804,2021-01-22,2021,Q1,1,Jan,West,Clothing,Online,CUST-2489,3567.95,14,49951.3,33572.16,16379.14,32.79
TXN-09776,2021-01-22,2021,Q1,1,Jan,South,Software,Partner,CUST-1994,16122.16,1,16122.16,8597.64,7524.52,46.67
TXN-05454,2021-01-23,2021,Q1,1,Jan,North,Clothing,In-Store,CUST-2193,1091.83,7,7642.81,5015.44,2627.37,34.38
TXN-10634,2021-01-23,2021,Q1,1,Jan,West,Food,Direct,CUST-4821,812.19,1,812.19,438.78,373.41,45.98
TXN-10111,2021-01-23,2021,Q1,1,Jan,South,Furniture,Direct,CUST-4765,174264.58,18,3136762.44,1479923.2,1656839.24,52.82
TXN-09979,2021-01-23,2021,Q1,1,Jan,Central,Software,In-Store,CUST-1840,20341.08,4,81364.32,43267.63,38096.69,46.82
TXN-06293,2021-01-23,2021,Q1,1,Jan,Central,Furniture,In-Store,CUST-3010,23664.74,14,331306.36,181738.91,149567.45,45.14
TXN-05245,2021-01-23,2021,Q1,1,Jan,North,Electronics,Partner,CUST-2443,99534.79,12,1194417.48,710017.38,484400.1,40.56
TXN-13142,2021-01-23,2021,Q1,1,Jan,East,Furniture,Online,CUST-1037,125553.2,7,878872.4,508972.01,369900.39,42.09
TXN-02994,2021-01-23,2021,Q1,1,Jan,Central,Furniture,Direct,CUST-1873,95861.86,6,575171.16,317874.04,257297.12,44.73
TXN-07569,2021-01-23,2021,Q1,1,Jan,South,Clothing,Partner,CUST-2617,3050.87,11,33559.57,20553.33,13006.24,38.76
TXN-10752,2021-01-23,2021,Q1,1,Jan,West,Software,Direct,CUST-4030,6715.61,2,13431.22,8673.34,4757.88,35.42
TXN-04718,2021-01-23,2021,Q1,1,Jan,South,Clothing,In-Store,CUST-1937,1783.85,7,12486.95,6688.42,5798.53,46.44
TXN-02750,2021-01-23,2021,Q1,1,Jan,Central,Electronics,In-Store,CUST-3665,107699.08,18,1938583.44,1168441.71,770141.73,39.73
TXN-03375,2021-01-24,2021,Q1,1,Jan,Central,Software,In-Store,CUST-4199,17130.86,19,325486.34,183184.54,142301.8,43.72
TXN-06636,2021-01-24,2021,Q1,1,Jan,North,Food,Direct,CUST-3649,204.45,9,1840.05,1122.65,717.4,38.99
TXN-04111,2021-01-24,2021,Q1,1,Jan,West,Electronics,Online,CUST-4666,71289.39,1,71289.39,37246.17,34043.22,47.75
TXN-07021,2021-01-24,2021,Q1,1,Jan,South,Clothing,In-Store,CUST-2042,2121.43,10,21214.3,14133.23,7081.07,33.38
TXN-06302,2021-01-24,2021,Q1,1,Jan,North,Software,Online,CUST-2388,9409.7,13,122326.1,64280.05,58046.05,47.45
TXN-05567,2021-01-24,2021,Q1,1,Jan,West,Food,In-Store,CUST-4183,879.91,8,7039.28,3550.58,3488.7,49.56
TXN-04358,2021-01-24,2021,Q1,1,Jan,South,Clothing,Direct,CUST-3140,1101.94,2,2203.88,1010.11,1193.77,54.17
TXN-09757,2021-01-24,2021,Q1,1,Jan,Central,Furniture,Partner,CUST-3140,26069.26,12,312831.12,161135.09,151696.03,48.49
TXN-14998,2021-01-24,2021,Q1,1,Jan,Central,Furniture,Partner,CUST-2686,144214.79,17,2451651.43,1248385.0,1203266.43,49.08
TXN-08047,2021-01-24,2021,Q1,1,Jan,South,Software,In-Store,CUST-3464,19937.09,10,199370.9,120457.58,78913.32,39.58
TXN-10617,2021-01-24,2021,Q1,1,Jan,South,Software,In-Store,CUST-4115,9393.94,15,140909.1,71250.84,69658.26,49.43
TXN-10696,2021-01-24,2021,Q1,1,Jan,North,Furniture,Direct,CUST-4288,180869.28,3,542607.84,287214.29,255393.55,47.07
TXN-08538,2021-01-24,2021,Q1,1,Jan,North,Furniture,Online,CUST-1211,20105.58,6,120633.48,56820.16,63813.32,52.9
TXN-05464,2021-01-24,2021,Q1,1,Jan,North,Furniture,Online,CUST-3957,63777.45,6,382664.7,197482.34,185182.36,48.39
TXN-01289,2021-01-24,2021,Q1,1,Jan,Central,Software,Online,CUST-2485,18573.49,12,222881.88,107915.81,114966.07,51.58
TXN-13956,2021-01-24,2021,Q1,1,Jan,West,Furniture,Online,CUST-1655,194571.2,11,2140283.2,1082806.34,1057476.86,49.41
TXN-03727,2021-01-24,2021,Q1,1,Jan,South,Electronics,Partner,CUST-1120,73896.35,15,1108445.25,597255.98,511189.27,46.12
TXN-10670,2021-01-24,2021,Q1,1,Jan,Central,Electronics,Direct,CUST-3775,107648.47,13,1399430.11,775726.06,623704.05,44.57
TXN-09869,2021-01-24,2021,Q1,1,Jan,South,Clothing,Online,CUST-2361,2601.86,16,41629.76,27349.11,14280.65,34.3
TXN-07738,2021-01-24,2021,Q1,1,Jan,Central,Software,Direct,CUST-4432,11744.97,17,199664.49,109048.27,90616.22,45.38
TXN-04560,2021-01-24,2021,Q1,1,Jan,Central,Software,Direct,CUST-2978,11491.01,10,114910.1,73730.73,41179.37,35.84
TXN-03815,2021-01-25,2021,Q1,1,Jan,South,Electronics,Direct,CUST-2204,81534.52,3,244603.56,164139.03,80464.53,32.9
TXN-04524,2021-01-25,2021,Q1,1,Jan,West,Software,Online,CUST-3178,23183.44,11,255017.84,115475.3,139542.54,54.72
TXN-03435,2021-01-25,2021,Q1,1,Jan,East,Food,Online,CUST-4387,1095.56,10,10955.6,6810.26,4145.34,37.84
TXN-01423,2021-01-25,2021,Q1,1,Jan,South,Clothing,In-Store,CUST-3612,1372.97,19,26086.43,16973.65,9112.78,34.93
TXN-02465,2021-01-25,2021,Q1,1,Jan,Central,Software,Partner,CUST-4338,8247.65,6,49485.9,24392.03,25093.87,50.71
TXN-06417,2021-01-25,2021,Q1,1,Jan,Central,Software,Partner,CUST-3160,8437.56,6,50625.36,30782.85,19842.51,39.19
TXN-04100,2021-01-25,2021,Q1,1,Jan,West,Software,Direct,CUST-3537,16871.61,16,269945.76,169713.37,100232.39,37.13
TXN-09259,2021-01-25,2021,Q1,1,Jan,West,Software,Partner,CUST-3485,14875.7,12,178508.4,118510.79,59997.61,33.61
TXN-02958,2021-01-25,2021,Q1,1,Jan,Central,Electronics,Direct,CUST-2220,102168.67,3,306506.01,152588.31,153917.7,50.22
TXN-09541,2021-01-25,2021,Q1,1,Jan,West,Furniture,In-Store,CUST-2571,72660.58,6,435963.48,278162.97,157800.51,36.2
TXN-09728,2021-01-25,2021,Q1,1,Jan,West,Food,Partner,CUST-3247,633.98,18,11411.64,5760.98,5650.66,49.52
TXN-00384,2021-01-25,2021,Q1,1,Jan,Central,Food,Direct,CUST-4199,196.64,13,2556.32,1631.84,924.48,36.16
TXN-09247,2021-01-25,2021,Q1,1,Jan,East,Clothing,In-Store,CUST-2284,1170.48,9,10534.32,6683.1,3851.22,36.56
TXN-11791,2021-01-25,2021,Q1,1,Jan,East,Furniture,Partner,CUST-4248,187175.71,16,2994811.36,1435409.79,1559401.57,52.07
TXN-08873,2021-01-26,2021,Q1,1,Jan,North,Food,Online,CUST-4981,611.88,4,2447.52,1389.43,1058.09,43.23
TXN-10692,2021-01-26,2021,Q1,1,Jan,Central,Software,In-Store,CUST-4779,19370.33,4,77481.32,40367.03,37114.29,47.9
TXN-07365,2021-01-26,2021,Q1,1,Jan,North,Electronics,Direct,CUST-3345,32383.86,4,129535.44,58967.39,70568.05,54.48
TXN-10710,2021-01-26,2021,Q1,1,Jan,West,Clothing,Partner,CUST-2719,4666.96,11,51336.56,25929.58,25406.98,49.49
TXN-06463,2021-01-26,2021,Q1,1,Jan,South,Food,In-Store,CUST-4384,793.43,11,8727.73,4039.7,4688.03,53.71
TXN-12873,2021-01-26,2021,Q1,1,Jan,East,Furniture,Direct,CUST-1782,24371.53,5,121857.65,56664.98,65192.67,53.5
TXN-09446,2021-01-26,2021,Q1,1,Jan,Central,Electronics,Partner,CUST-2843,48490.15,5,242450.75,112855.12,129595.63,53.45
TXN-06053,2021-01-26,2021,Q1,1,Jan,North,Food,Online,CUST-3887,1244.88,17,21162.96,14484.76,6678.2,31.56
TXN-01318,2021-01-26,2021,Q1,1,Jan,South,Electronics,Partner,CUST-4227,82182.69,2,164365.38,75372.26,88993.12,54.14
TXN-02784,2021-01-26,2021,Q1,1,Jan,West,Electronics,Partner,CUST-1524,60563.25,6,363379.5,225933.37,137446.13,37.82
TXN-11004,2021-01-26,2021,Q1,1,Jan,South,Electronics,Direct,CUST-3419,128746.15,18,2317430.7,1240207.24,1077223.46,46.48
TXN-00583,2021-01-26,2021,Q1,1,Jan,South,Software,In-Store,CUST-2411,9171.45,6,55028.7,26980.83,28047.87,50.97
TXN-11169,2021-01-26,2021,Q1,1,Jan,East,Furniture,Online,CUST-1339,185536.07,4,742144.28,452630.53,289513.75,39.01
TXN-08918,2021-01-26,2021,Q1,1,Jan,Central,Clothing,In-Store,CUST-1210,1979.01,9,17811.09,12337.15,5473.94,30.73
TXN-09949,2021-01-27,2021,Q1,1,Jan,North,Food,Direct,CUST-3819,226.86,5,1134.3,733.43,400.87,35.34
TXN-09806,2021-01-27,2021,Q1,1,Jan,Central,Food,Online,CUST-3591,144.24,3,432.72,199.28,233.44,53.95
TXN-09528,2021-01-27,2021,Q1,1,Jan,North,Food,Online,CUST-1592,854.11,9,7686.99,3718.88,3968.11,51.62
TXN-02567,2021-01-27,2021,Q1,1,Jan,West,Electronics,In-Store,CUST-1984,146329.74,14,2048616.36,1108897.27,939719.09,45.87
TXN-09703,2021-01-27,2021,Q1,1,Jan,East,Furniture,Online,CUST-3816,151263.69,7,1058845.83,693952.36,364893.47,34.46
TXN-02514,2021-01-27,2021,Q1,1,Jan,West,Clothing,Online,CUST-3083,695.06,17,11816.02,7206.89,4609.13,39.01
TXN-04621,2021-01-27,2021,Q1,1,Jan,South,Clothing,In-Store,CUST-4833,4026.92,3,12080.76,7902.04,4178.72,34.59
TXN-14607,2021-01-27,2021,Q1,1,Jan,West,Furniture,In-Store,CUST-2449,20779.55,17,353252.35,204227.24,149025.11,42.19
TXN-05442,2021-01-27,2021,Q1,1,Jan,Central,Electronics,Online,CUST-4988,114360.98,15,1715414.7,1196920.9,518493.8,30.23
TXN-04083,2021-01-27,2021,Q1,1,Jan,Central,Food,Direct,CUST-2590,1000.44,14,14006.16,8578.89,5427.27,38.75
TXN-04019,2021-01-27,2021,Q1,1,Jan,East,Electronics,Direct,CUST-4062,126849.77,9,1141647.93,683832.07,457815.86,40.1
TXN-03881,2021-01-27,2021,Q1,1,Jan,South,Clothing,Direct,CUST-4260,3825.97,4,15303.88,7822.02,7481.86,48.89
TXN-05517,2021-01-27,2021,Q1,1,Jan,Central,Electronics,In-Store,CUST-1413,147782.22,2,295564.44,155667.15,139897.29,47.33
TXN-04144,2021-01-27,2021,Q1,1,Jan,East,Food,Direct,CUST-1214,839.87,3,2519.61,1548.28,971.33,38.55
TXN-03823,2021-01-27,2021,Q1,1,Jan,East,Software,Direct,CUST-2438,15226.76,14,213174.64,142963.06,70211.58,32.94
TXN-11320,2021-01-27,2021,Q1,1,Jan,North,Furniture,Partner,CUST-3523,43265.83,9,389392.47,258694.86,130697.61,33.56
TXN-13395,2021-01-27,2021,Q1,1,Jan,Central,Electronics,Partner,CUST-1815,61709.27,18,1110766.86,777142.65,333624.21,30.04
TXN-00891,2021-01-27,2021,Q1,1,Jan,West,Food,Online,CUST-4872,825.22,10,8252.2,5261.9,2990.3,36.24
TXN-07623,2021-01-27,2021,Q1,1,Jan,South,Electronics,Partner,CUST-2276,109734.93,19,2084963.67,1000220.17,1084743.5,52.03
TXN-03704,2021-01-27,2021,Q1,1,Jan,North,Electronics,Partner,CUST-1956,73097.18,3,219291.54,124248.62,95042.92,43.34
TXN-05659,2021-01-27,2021,Q1,1,Jan,North,Clothing,Partner,CUST-1318,1003.94,15,15059.1,7483.7,7575.4,50.3
TXN-07456,2021-01-27,2021,Q1,1,Jan,South,Clothing,Partner,CUST-4600,2728.36,13,35468.68,17724.76,17743.92,50.03
TXN-13525,2021-01-27,2021,Q1,1,Jan,Central,Software,Partner,CUST-4059,24644.79,16,394316.64,235013.66,159302.98,40.4
TXN-06809,2021-01-27,2021,Q1,1,Jan,West,Furniture,Online,CUST-4505,174662.74,14,2445278.36,1299946.9,1145331.46,46.84
TXN-13686,2021-01-27,2021,Q1,1,Jan,East,Food,In-Store,CUST-2931,223.13,5,1115.65,660.82,454.83,40.77
TXN-03672,2021-01-27,2021,Q1,1,Jan,East,Software,Online,CUST-4263,21843.94,11,240283.34,166066.65,74216.69,30.89
TXN-13629,2021-01-27,2021,Q1,1,Jan,East,Software,Partner,CUST-1804,9685.88,16,154974.08,105340.19,49633.89,32.03
TXN-02917,2021-01-27,2021,Q1,1,Jan,North,Food,In-Store,CUST-4276,570.57,16,9129.12,6156.42,2972.7,32.56
TXN-00034,2021-01-27,2021,Q1,1,Jan,Central,Furniture,Direct,CUST-4900,103014.23,15,1545213.45,885607.29,659606.16,42.69
TXN-01301,2021-01-27,2021,Q1,1,Jan,West,Clothing,Partner,CUST-4114,3488.69,9,31398.21,19279.65,12118.56,38.6
TXN-10404,2021-01-28,2021,Q1,1,Jan,South,Clothing,In-Store,CUST-4632,4549.08,10,45490.8,20903.47,24587.33,54.05
TXN-08416,2021-01-28,2021,Q1,1,Jan,North,Clothing,Partner,CUST-3867,2188.47,19,41580.93,22738.23,18842.7,45.32
TXN-07148,2021-01-28,2021,Q1,1,Jan,North,Food,Partner,CUST-1201,907.05,11,9977.55,6940.31,3037.24,30.44
TXN-09818,2021-01-28,2021,Q1,1,Jan,South,Clothing,Direct,CUST-1658,2272.03,12,27264.36,18223.97,9040.39,33.16
